Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,TimeCoverage,UpperBound,LowerBound,BasePeriod,Source,GeoInfoUrl,FootNote,Nature,Reporting Type,Units,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),214,Dominican Republic,2015,43.5448147381494000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),218,Ecuador,2015,51.6153164760831000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),222,El Salvador,2015,29.2654440154440000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),226,Equatorial Guinea,2015,88.7778966131907000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),231,Ethiopia,2015,17.4335000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),232,Eritrea,2015,10.6045544554455000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),233,Estonia,2015,55.6938118242466000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),234,Faroe Islands,2015,0.0573065902578797,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),238,Falkland Islands (Malvinas),2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),239,South Georgia and the South Sandwich Islands,2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),242,Fiji,2015,60.5703338806787000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),246,Finland,2015,73.7356454213418000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),248,Åland Islands,2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),250,France,2015,30.7474838236019000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),254,French Guiana,2015,97.5669099756691000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),258,French Polynesia,2015,40.8360655737705000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),260,French Southern Territories,2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),262,Djibouti,2015,0.2415875754961170,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),266,Gabon,2015,91.5512089106221000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),268,Georgia,2015,40.6159159591308000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),270,Gambia,2015,26.8122529644269000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),275,State of Palestine,2015,1.6843853820598000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),276,Germany,2015,32.7324219813736000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),288,Ghana,2015,34.6332073481586000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),292,Gibraltar,2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),296,Kiribati,2015,1.4567901234567900,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),300,Greece,2015,30.2700000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),304,Greenland,2015,0.0005359970763796,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),308,Grenada,2015,52.0588235294118000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),312,Guadeloupe,2015,42.7337278106509000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),316,Guam,2015,46.2962962962963000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),320,Guatemala,2015,33.4621127286301000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),324,Guinea,2015,26.0011395083835000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),328,Guyana,2015,93.7838963677927000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),332,Haiti,2015,13.1658200290276000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),334,Heard Island and McDonald Islands,2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),336,Holy See,2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),340,Honduras,2015,57.7695057645902000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),344,"China, Hong Kong Special Administrative Region",2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),348,Hungary,2015,22.7639456533746000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),352,Iceland,2015,0.4803990024937660,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),356,India,2015,23.8222246139668000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),360,Indonesia,2015,52.4561016135176000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),364,Iran (Islamic Republic of),2015,6.5644907782607600,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),368,Iraq,2015,1.9003611837983300,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),372,Ireland,2015,10.9547104078966000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),376,Israel,2015,7.6247689463955600,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),380,Italy,2015,31.6076698170939000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),384,Côte d'Ivoire,2015,10.6954402515723000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),388,Jamaica,2015,53.3204062788550000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),392,Japan,2015,68.4222075927145000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),398,Kazakhstan,2015,1.2254903100344500,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),400,Jordan,2015,1.0982203198918700,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),404,Kenya,2015,6.1890044628738100,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),408,Democratic People's Republic of Korea,2015,50.9612158458600000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),410,Republic of Korea,2015,65.0315562625071000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),414,Kuwait,2015,0.3507295173961840,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),417,Kyrgyzstan,2015,6.5266423357664200,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),418,Lao People's Democratic Republic,2015,72.6516464471404000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),419,Latin America and the Caribbean,2015,47.3575207764849000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),422,Lebanon,2015,13.7174975562072000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),426,Lesotho,2015,1.1370223978919600,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),428,Latvia,2015,54.5422965583789000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),430,Liberia,2015,80.6555232558140000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),432,Landlocked developing countries (LLDCs),2015,17.1510140075443000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),434,Libya,2015,0.1233276879184330,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),438,Liechtenstein,2015,41.8750000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),440,Lithuania,2015,34.9082202713488000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),442,Luxembourg,2015,36.5020576131687000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),446,"China, Macao Special Administrative Region",2015,NaN,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,No data,N,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),450,Madagascar,2015,21.4779821244414000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),454,Malawi,2015,26.0044548154434000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),458,Malaysia,2015,59.2427940952671000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),462,Maldives,2015,2.7333333333333300,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),466,Mali,2015,10.8966636343520000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),470,Malta,2015,1.0937500000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),474,Martinique,2015,48.3867924528302000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),478,Mauritania,2015,0.3299117104880180,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),480,Mauritius,2015,18.8669950738916000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),484,Mexico,2015,34.1217160935209000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)",2015,5.4746915717452400,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),492,Monaco,2015,0.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),496,Mongolia,2015,9.1263485156672400,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),498,Republic of Moldova,2015,11.7518248175182000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),499,Montenegro,2015,61.4869888475836000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),500,Montserrat,2015,25.0000000000000000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,FAO Estimate,E,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),504,Morocco,2015,12.7373739637015000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),508,Mozambique,2015,48.2463948727078000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),512,Oman,2015,0.0096930533117932,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),513,Europe and Northern America,2015,41.0184592706991000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)",2015,37.4780258714270000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),515,Developing regions,2015,27.6572337747051000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),516,Namibia,2015,8.4951232251090100,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,Official country data submitted to FAO,C,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.1,15.1.1,AG_LND_FRST,Forest area as a proportion of total land area (%),518,Eastern Asia (excluding Japan),2015,21.1611731250450000,2015,,,,,"FAO, Global Forest Resources Assessment and FAOSTAT",,"Aggregate, may include official, semi-official, estimated or calculated data",NA,G,PERCENT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
